ProbeId	ProbeName	GeneSymbol	ENTREZID
1020340	CUST_14328_PI416261804	DSG3	1830
1054990	A_23_P141730	DSG2	1829
1019404	CUST_14752_PI416261804	DSG1	1828
1016251	CUST_241_PI416408490	DSG1	1828
1052425	A_23_P166248	RCAN1	1827
1019558	CUST_14474_PI416261804	RCAN1	1827
1051132	A_23_P211141	DSCAM	1826
1020372	CUST_14293_PI416261804	DSCAM	1826
1044015	A_23_P4494	DSC2	1824
1056137	CUST_9221_PI416261804	DSC2	1824
1045585	A_23_P38696	DSC1	1823
1010581	CUST_6883_PI416261804	DSC1	1823
1042139	A_23_P62196	DRP2	1821
1012617	CUST_5087_PI416261804	DRP2	1821
1052591	A_23_P16516	ARID3A	1820
1019778	CUST_14431_PI416261804	ARID3A	1820
1054998	A_23_P141656	DRG2	1819
1022318	CUST_1191_PI416261804	DRG2	1819
1036405	A_24_P25668	DRD4	1815
1018251	CUST_16395_PI416261804	DRD4	1815
1053830	A_23_P150162	DRD4	1815
1019728	CUST_1494_PI417557136	DRD2	1813
1012826	CUST_5_PI417507815	SLC26A3	1811
1042010	A_23_P63205	DR1	1810
1037991	A_24_P149036	DPYSL3	1809
1041593	A_23_P7528	DPYSL3	1809
1046811	A_23_P350824	DPYSL2	1808
1033372	A_24_P38347	DPYSL2	1808
1052005	A_23_P20337	DPYSL2	1808
1051584	A_23_P20303	DPYS	1807
1052028	A_23_P20311	DPYS	1807
1054933	A_23_P135548	DPYD	1806
1043535	A_23_P43988	DPYD	1806
1052254	A_23_P200741	DPT	1805
1039079	A_24_P113926	DPT	1805
1029736	A_24_P97104	DPP4	1803
1017672	CUST_16971_PI416261804	DPP4	1803
1052510	A_23_P1775	DPAGT1	1798
1026706	CUST_8322_PI416261804	DPAGT1	1798
1028151	A_32_P181020	DXO	1797
1021245	CUST_13096_PI416261804	DXO	1797
1043062	A_23_P5601	DOK1	1796
1043057	A_23_P5610	DOK1	1796
1039250	A_24_P153643	DOCK3	1795
1035447	A_24_P272845	DOCK3	1795
1032937	A_24_P408704	DOCK2	1794
1035934	A_24_P263653	DOCK2	1794
1022241	CUST_12270_PI416261804	DOCK1	1793
1053896	A_23_P154500	DNMT3A	1788
1021360	CUST_12946_PI416261804	DNMT3A	1788
1021217	CUST_13533_PI416261804	DNMT3A	1788
1036231	A_24_P236437	DYNC1LI2	1783
1036230	A_24_P236445	DYNC1LI2	1783
1040686	A_23_P9688	DYNC1LI2	1783
1053511	A_23_P154108	DYNC1I2	1781
1039274	A_23_P93737	DYNC1I1	1780
1037185	A_24_P221414	DYNC1I1	1780
1056276	A_23_P128706	DYNC1H1	1778
1049539	A_23_P257993	DNASE1L3	1776
1016127	CUST_2082_PI416261804	DNASE1L3	1776
1046303	A_23_P3643	DNASE1L2	1775
1056802	CUST_9308_PI416261804	DNASE1L2	1775
1032711	A_24_P6305	RPL10	6134
1040611	A_23_P85164	DNASE1L1	1774
1041890	A_23_P66311	DNASE1	1773
1017439	CUST_16749_PI416261804	DNASE1	1773
1054114	A_23_P145159	DNAH8	1769
1034944	A_24_P308051	DNAH8	1769
1038939	A_24_P120462	DNAH5	1767
1039323	A_23_P93058	DNAH5	1767
1034593	A_24_P333461	DNAH5	1767
1033166	A_24_P388786	DNAH5	1767
1052288	A_23_P169293	DMRT1	1761
1059588	CUST_9429_PI416261804	DMRT1	1761
1055738	A_23_P133153	DMP1	1758
1023071	CUST_12049_PI416261804	DMP1	1758
1017221	CUST_16853_PI416261804	DLX4	1748
1035657	A_24_P296587	DLX3	1747
1047987	A_23_P308552	DLX3	1747
1049169	A_23_P28595	DLX2	1746
1049168	A_23_P28598	DLX2	1746
1032375	A_24_P45980	DLX2	1746
1039121	A_24_P13572	DLST	1743
1045106	A_23_P411102	DLG4	1742
1019675	CUST_14992_PI416261804	DLG4	1742
1016335	CUST_235_PI416408490	DLG4	1742
1057943	A_23_P111835	DLD	1738
1013613	CUST_7755_PI416261804	DLD	1738
1051583	A_23_P203030	DLAT	1737
1010392	CUST_67_PI416379584	PIH1D2	120379
1033456	A_24_P372672	DLAT	1737
1035218	A_24_P281923	DLAT	1737
1054832	A_23_P137143	DKC1	1736
1016395	CUST_230_PI416408490	DKC1	1736
1023498	CUST_11351_PI416261804	DKC1	1736
1060090	CUST_9881_PI416261804	DKC1	1736
1050722	A_23_P21057	SEPTIN1	NA
1054379	CUST_9059_PI416261804	SEPTIN1	NA
1043150	A_23_P502224	CYB5R3	1727
1034016	A_24_P378958	CYB5R3	1727
1039496	A_24_P100277	CYB5R3	1727
1043592	A_23_P501887	DHPS	1725
1059976	CUST_9791_PI416261804	DHPS	1725
1053750	A_23_P15202	DHODH	1723
1021577	CUST_12841_PI416261804	DHODH	1723
1028115	A_32_P211045	DHFR	1719
1030313	A_24_P942328	DHFR	1719
1052828	A_23_P167553	DHFR	1719
1034762	A_24_P343095	DHFR	1719
1035269	A_24_P320284	DHFR	1719
1045802	A_23_P379475	DHCR24	1718
1049940	A_23_P217820	DHCR24	1718
1050179	A_23_P24444	DHCR7	1717
1015841	CUST_229_PI416408490	DHCR7	1717
1019637	CUST_15018_PI416261804	DHCR7	1717
1040266	A_23_P82449	GSDME	1687
1011946	CUST_5972_PI416261804	GSDME	1687
1046441	A_23_P358417	TIMM8A	1678
1037144	A_24_P222758	DFFA	1676
1057299	A_23_P119562	CFD	1675
1019685	CUST_14982_PI416261804	CFD	1675
1040091	A_23_P90710	DES	1674
1017928	CUST_16711_PI416261804	DEFB4A	1673
1017214	CUST_16860_PI416261804	DEFB1	1672
1040240	A_23_P82886	DEFA6	1671
1034347	A_24_P363711	DEFA6	1671
1020774	CUST_13858_PI416261804	DEFA5	1670
1048033	A_23_P326080	DEFA4	1669
1021784	CUST_13017_PI416261804	DEFA4	1669
1041466	A_23_P71464	DECR1	1666
1035521	A_24_P269619	DECR1	1666
1041640	A_23_P69826	DHX15	1665
1047502	A_23_P32938	DDX10	1662
1025078	CUST_10531_PI416261804	DDX10	1662
1056846	A_23_P124224	DHX8	1659
1011525	CUST_6253_PI416261804	DHX8	1659
1050088	A_23_P250571	DMXL1	1657
1038781	A_24_P101128	DMXL1	1657
1036750	A_24_P215407	DDX6	1656
1052018	A_23_P203201	DDX6	1656
1053456	A_23_P15511	DDX5	1655
1017620	CUST_17025_PI416261804	DDX5	1655
1056312	A_23_P125656	DDX3X	1654
1038400	A_24_P126060	DDX3X	1654
1047720	A_23_P317654	DDX3X	1654
1057706	A_23_P108554	DDX1	1653
1020896	CUST_13826_PI416261804	DDX1	1653
1053938	A_23_P149099	DDOST	1650
1018759	CUST_15450_PI416261804	DDOST	1650
1040139	A_24_P175909	MARS1	NA
1050599	A_23_P21134	DDIT3	1649
1050289	A_23_P23221	GADD45A	1647
1021794	CUST_13009_PI416261804	GADD45A	1647
1011107	CUST_630_PI417507815	AKR1C1	1645
1037913	A_24_P152968	AKR1C1	1645
1043326	A_23_P52610	DDB2	1643
1021188	CUST_13560_PI416261804	DDB2	1643
1049521	A_23_P258246	DDB1	1642
1045680	A_23_P38235	ACE	1636
1017945	CUST_16698_PI416261804	ACE	1636
1012326	CUST_55_PI416408490	ACE	1636
1048913	A_23_P259438	DCK	1633
1030706	A_24_P89080	DCK	1633
1053154	A_23_P163647	ECI1	1632
1019145	CUST_7931_PI416261804	ECI1	1632
1053188	A_23_P158708	DCC	1630
1020776	CUST_13856_PI416261804	DCC	1630
1035156	A_24_P28524	DBT	1629
1041224	A_23_P74022	DBT	1629
1026435	A_32_P50005	DBT	1629
1055554	A_23_P130753	DBP	1628
1020212	CUST_13770_PI416261804	DBP	1628
1057906	A_23_P112296	DBH	1621
1018122	CUST_16039_PI416261804	DBH	1621
1015919	CUST_223_PI416408490	DBH	1621
1038865	A_23_P94517	BRINP1	1620
1017391	CUST_16794_PI416261804	BRINP1	1620
1050490	A_23_P212105	DAZL	1618
1019225	CUST_15094_PI416261804	DAZL	1618
1056961	A_23_P122579	DAXX	1616
1023460	CUST_11713_PI416261804	DAXX	1616
1057715	A_23_P108415	DARS1	NA
1052600	A_23_P165028	DAPK3	1613
1022841	CUST_12147_PI416261804	DAPK3	1613
1049500	A_23_P252163	DAPK1	1612
1033689	A_24_P393449	DAPK1	1612
1039355	A_23_P92687	DAP	1611
1036170	A_24_P243278	DAP	1611
1054619	A_23_P139635	DAO	1610
1018609	CUST_15677_PI416261804	DAO	1610
1055773	A_23_P132932	DGKQ	1609
1024074	CUST_10884_PI416261804	DGKQ	1609
1042160	A_23_P61919	DGKB	1607
1037094	A_24_P225961	DAG1	1605
1050446	A_23_P212579	DAG1	1605
1058056	A_23_P106056	DAD1	1603
1032281	A_24_P47870	DAD1	1603
1032037	A_24_P56462	DAD1	1603
1049551	A_23_P257871	DAB2	1601
1050232	A_23_P23850	DAB1	1600
1023974	CUST_10963_PI416261804	DAB1	1600
1049563	A_23_P257716	CYP51A1	1595
1046309	A_23_P36397	CYP27B1	1594
1018655	CUST_15629_PI416261804	CYP27B1	1594
1055505	A_23_P131308	CYP27A1	1593
1016226	CUST_243_PI417507815	CYP27A1	1593
1058881	CUST_7483_PI416261804	SLC25A44	9673
1033543	A_24_P400473	SLC25A44	9673
1046001	A_23_P37410	CYP19A1	1588
1032604	A_24_P52597	CYP17A1	1586
1018410	CUST_15855_PI416261804	CYP17A1	1586
1050064	A_23_P215997	CYP11B2	1585
1018661	CUST_15622_PI416261804	CYP11B2	1585
1052318	A_23_P168928	CYP11B1	1584
1034674	A_24_P329424	CYP11B1	1584
1036952	A_24_P208704	CYP8B1	1582
1023375	CUST_8133_PI416261804	CYP8B1	1582
1054028	A_23_P146198	CYP7A1	1581
1018123	CUST_16038_PI416261804	CYP7A1	1581
1036957	A_24_P191013	CYP4A11	1579
1039771	A_23_P8801	CYP3A5	1577
1018430	CUST_15804_PI416261804	CYP3A5	1577
1033159	A_24_P389251	CYP3A4	1576
1018204	CUST_15967_PI416261804	CYP3A4	1576
1058163	A_23_P103486	CYP2J2	1573
1020775	CUST_13857_PI416261804	CYP2J2	1573
1040845	A_23_P78585	CYP2F1	1572
1039651	A_23_P98002	CYP2E1	1571
1033654	A_24_P394940	CYP2E1	1571
1056535	A_23_P12767	CYP2C9	1559
1052934	A_23_P161368	CYP2C8	1558
1018336	CUST_15933_PI416261804	CYP2C8	1558
1053202	A_23_P158484	CYP2C19	1557
1053203	A_23_P158481	CYP2C19	1557
1051432	A_23_P208373	CYP2B6	1555
1042569	A_23_P55779	CYP2A13	1553
1018222	CUST_16418_PI416261804	CYP2A13	1553
1046423	A_23_P358917	CYP3A7	1551
1052947	A_23_P16122	CYP2A6	1548
1017781	CUST_16432_PI416261804	CYP2A6	1548
1050949	A_23_P209625	CYP1B1	1545
1018448	CUST_15785_PI416261804	CYP1B1	1545
1051196	A_23_P206113	CYP1A2	1544
1052661	A_23_P163402	CYP1A1	1543
1017172	CUST_16902_PI416261804	CYP1A1	1543
1041912	A_23_P65996	CYLD	1540
1032270	A_24_P48078	CYLD	1540
1038361	A_24_P158285	CYLC2	1539
1025747	CUST_10019_PI416261804	CYLC2	1539
1050928	A_23_P20980	CYC1	1537
1019051	CUST_1560_PI416261804	CYC1	1537
1034299	A_24_P365767	CYBB	1536
1049951	A_23_P217258	CYBB	1536
1053162	A_23_P163506	CYBA	1535
1016902	CUST_176_PI417507815	CYBA	1535
1058498	A_23_P101208	CYB5A	1528
1011450	CUST_5890_PI416261804	CYB5A	1528
1049545	A_23_P257936	TEX28	1527
1020359	CUST_14301_PI416261804	TEX28	1527
1042965	A_23_P57268	CXADR	1525
1034501	A_24_P374943	CXADR	1525
1044770	A_23_P407565	CX3CR1	1524
1017849	CUST_16271_PI416261804	CX3CR1	1524
1045394	A_23_P40240	CTSZ	1522
1030261	CUST_8503_PI416261804	CTSZ	1522
1055594	A_23_P13031	CTSW	1521
1033645	A_24_P396167	CTSW	1521
1036175	A_24_P242646	CTSS	1520
1043926	A_23_P46141	CTSS	1520
1057668	A_23_P110175	CTSO	1519
1025129	CUST_10212_PI416261804	CTSO	1519
1054009	A_23_P146456	CTSV	1515
1016141	CUST_7879_PI416261804	CTSV	1515
1046928	A_23_P34744	CTSK	1513
1018069	CUST_16145_PI416261804	CTSK	1513
1055107	A_23_P140384	CTSG	1511
1022281	CUST_12237_PI416261804	CTSG	1511
1052214	A_23_P170301	CTSE	1510
1043331	A_23_P52556	CTSD	1509
1053733	A_23_P152199	CTRL	1506
1031075	A_24_P90900	CTRL	1506
1017560	CUST_16526_PI416261804	CTRB1	1504
1050659	CUST_8876_PI416261804	CTPS1	1503
1033986	A_24_P380196	CTNND2	1501
1057633	A_23_P110624	CTNND2	1501
1016082	CUST_215_PI416408490	CTNND2	1501
1016700	CUST_214_PI416408490	CTNNB1	1499
1044129	A_23_P427075	CTNS	1497
1039825	A_23_P84736	CTNNA2	1496
1034561	A_24_P33477	CTNNA2	1496
1031172	A_24_P80633	CTNNA1	1495
1058391	A_23_P102481	CTLA4	1493
1051868	A_23_P19663	CCN2	NA
1051757	A_23_P201368	CTBS	1486
1030001	A_24_P940135	CTBS	1486
1045175	A_23_P396135	NKX2-5	1482
1018570	CUST_16081_PI416261804	NKX2-5	1482
1039624	A_23_P98310	CSTF3	1479
1053990	A_23_P148372	CSTF2	1478
1025083	CUST_10529_PI416261804	CSTF2	1478
1053472	A_23_P154894	CSTB	1476
1023208	CUST_11936_PI416261804	CSTB	1476
1052221	A_23_P170233	CSTA	1475
1054483	A_23_P146946	CST6	1474
1018507	CUST_15721_PI416261804	CST6	1474
1052207	A_23_P170453	CST5	1473
1023888	CUST_11175_PI416261804	CST5	1473
1036738	A_24_P216294	CST3	1471
1013387	CUST_4710_PI416261804	CST2	1470
1036861	A_24_P237175	CST2	1470
1018749	CUST_15460_PI416261804	CST1	1469
1057864	A_23_P112859	CST1	1469
1054490	A_23_P146830	SLC25A10	1468
1014775	CUST_783_PI416261804	SLC25A10	1468
1059222	CUST_731_PI416261804	CSRP2	1466
1043484	A_23_P44724	CSRP2	1466
1041194	A_23_P74359	CSRP1	1465
1037109	A_24_P225448	CSRP1	1465
1049816	A_23_P21976	CSPG4	1464
1021011	CUST_13356_PI416261804	CSPG4	1464
1053540	A_23_P153797	NCAN	1463
1016712	CUST_213_PI416408490	NCAN	1463
1023637	CUST_11245_PI416261804	NCAN	1463
1048115	A_23_P323898	ZSCAN12	9753
1029716	A_24_P97931	CSNK2B	1460
1031180	A_24_P804263	CSNK2B	1460
1053935	A_23_P14915	CSNK2A2	1459
1022601	CUST_11724_PI416261804	CSNK2A2	1459
1030086	A_24_P99963	CSNK1G2	1455
1043054	A_23_P56140	CSNK1G2	1455
1049444	A_23_P252882	CSN3	1448
1013672	CUST_4808_PI416261804	CSN3	1448
1054247	A_23_P144394	CSN2	1447
1016274	CUST_2399_PI416261804	CSN2	1447
1058858	CUST_694_PI416261804	CSN1S1	1446
1051101	A_23_P207154	CSH2	1443
1056501	A_23_P120899	CSF2RB	1439
1019809	CUST_14402_PI416261804	CSF2RB	1439
1043165	A_23_P501985	CSF2RA	1438
1021785	CUST_13015_PI416261804	CSF2RA	1438
1055719	A_23_P133408	CSF2	1437
1018521	CUST_15704_PI416261804	CSF2	1437
1057620	A_23_P110791	CSF1R	1436
1018624	CUST_15663_PI416261804	CSF1R	1436
1052540	A_23_P17393	CSE1L	1434
1010440	CUST_6665_PI416261804	CSE1L	1434
1044150	A_23_P426292	MAPK14	1432
1043430	A_23_P47818	CS	1431
1020453	CUST_7966_PI416261804	CS	1431
1033286	A_24_P414205	CRYGS	1427
1055275	A_23_P132738	CRYGS	1427
1055512	A_23_P131215	CRYGD	1421
1054557	A_23_P142606	CRYGC	1420
1022780	CUST_12174_PI416261804	CRYGC	1420
1044588	A_23_P414842	CRYGB	1419
1018758	CUST_15451_PI416261804	CRYGB	1419
1052566	A_23_P165380	CRYGA	1418
1018285	CUST_16354_PI416261804	CRYGA	1418
1048706	A_23_P29179	CRYBB3	1417
1034413	A_24_P359441	CRYBB3	1417
1054282	A_23_P143621	CRYBB1	1414
1023024	CUST_12088_PI416261804	CRYBB1	1414
1058351	A_23_P103034	CRYBA4	1413
1023735	CUST_11544_PI416261804	CRYBA4	1413
1044179	A_23_P4254	CRYBA1	1411
1022812	CUST_12170_PI416261804	CRYBA1	1411
1037434	A_24_P206776	CRYAB	1410
1018943	CUST_15288_PI416261804	CRYAB	1410
1032961	A_24_P407235	CRY1	1407
1046184	A_23_P36665	CRY1	1407
1044451	A_23_P418961	CRX	1406
1041360	A_23_P7727	HAPLN1	1404
1015436	CUST_329_PI416408490	HAPLN1	1404
1034771	A_24_P342484	CRP	1401
1017077	CUST_17126_PI416261804	CRP	1401
1030117	A_24_P935009	CRKL	1399
1044836	A_23_P40535	CRKL	1399
1057869	A_23_P112798	CRIP2	1397
1059573	CUST_942_PI416261804	CRIP2	1397
1012069	CUST_5632_PI416261804	CRIP1	1396
1050347	A_23_P215331	CRHR2	1395
1016093	CUST_210_PI416408490	CRHR2	1395
1021869	CUST_12526_PI416261804	CRHR2	1395
1048343	A_23_P30567	CRHBP	1393
1020056	CUST_14600_PI416261804	CRHBP	1393
1047725	A_23_P31755	CRH	1392
1016133	CUST_208_PI416408490	CRH	1392
1017388	CUST_16797_PI416261804	CRH	1392
1034397	A_24_P360763	CREM	1390
1019385	CUST_14775_PI416261804	CREM	1390
1032476	A_24_P56194	CREBL2	1389
1055121	A_23_P14026	CREBL2	1389
1036088	A_24_P246467	ATF2	1386
1038218	A_24_P128145	ATF2	1386
1040794	A_23_P79231	CREB1	1385
1016160	CUST_207_PI416408490	CREB1	1385
1038601	A_24_P105721	CREB1	1385
1057233	A_23_P115064	CRABP2	1382
1023036	CUST_12079_PI416261804	CRABP2	1382
1022303	CUST_12215_PI416261804	CRABP1	1381
1018442	CUST_15796_PI416261804	CR2	1380
1053952	A_23_P148919	CPT2	1376
1021109	CUST_13168_PI416261804	CPT2	1376
1034126	A_24_P347065	CPT1A	1374
1054268	A_23_P144179	CPOX	1371
1020082	CUST_14581_PI416261804	CPOX	1371
1039642	A_23_P98147	CPN1	1369
1022746	CUST_12182_PI416261804	CPN1	1369
1053110	A_23_P164284	CLDN7	1366
1018089	CUST_16125_PI416261804	CLDN7	1366
1041501	A_23_P71017	CLDN3	1365
1033901	A_24_P35109	CLDN3	1365
1018960	CUST_15270_PI416261804	CLDN4	1364
1039054	A_24_P115183	CLDN4	1364
1048912	A_23_P259442	CPE	1363
1032575	A_24_P53282	CPD	1362
1051042	A_23_P207837	CPD	1362
1046104	A_23_P36901	CPB2	1361
1018502	CUST_15727_PI416261804	CPB2	1361
1041901	A_23_P6615	CPB1	1360
1017909	CUST_7906_PI416261804	CPB1	1360
1052492	A_23_P18017	CPA3	1359
1024494	CUST_10547_PI416261804	CPA3	1359
1048587	A_23_P31161	CPA2	1358
1043828	CUST_8766_PI416261804	CPA2	1358
1052366	A_23_P168357	CPA1	1357
1059907	CUST_9731_PI416261804	CPA1	1357
1044589	A_23_P414793	CP	1356
1044750	A_23_P40817	HPS3	84343
1039042	A_24_P115700	COX15	1355
1028562	CUST_8412_PI416261804	COX15	1355
1031299	A_24_P73943	COX11	1353
1056730	A_23_P118493	TOM1L1	10040
1053699	A_23_P152666	COX11	1353
1042624	A_23_P55123	COX10	1352
1021766	CUST_12555_PI416261804	COX10	1352
1043324	A_23_P52639	COX8A	1351
1024690	CUST_10793_PI416261804	COX8A	1351
1057617	A_23_P110811	COX7C	1350
1053073	A_23_P159650	COX7B	1349
1041019	A_23_P81690	COX7A2	1347
1024855	CUST_1041_PI416261804	COX7A2	1347
1041751	A_23_P67661	COX7A1	1346
1039454	A_23_P8900	COX6C	1345
1057729	A_23_P108244	COX6B1	1340
1023428	CUST_11383_PI416261804	COX6B1	1340
1016481	CUST_204_PI416408490	COX6A2	1339
1016770	CUST_1885_PI416261804	COX6A2	1339
1028766	A_32_P168247	COX6A1	1337
1011553	CUST_6236_PI416261804	COX6A1	1337
1042851	A_23_P51069	COX5B	1329
1020605	CUST_1399_PI416261804	COX5B	1329
1055055	A_23_P141029	COX4I1	1327
1055054	A_23_P141032	COX4I1	1327
1050224	A_23_P23947	MAP3K8	1326
1022052	CUST_12305_PI416261804	MAP3K8	1326
1049963	A_23_P217109	SLC31A2	1318
1020507	CUST_13493_PI416261804	SLC31A2	1318
1030220	A_24_P928901	SLC31A1	1317
1036508	A_24_P252667	SLC31A1	1317
1049405	A_23_P253405	SLC31A1	1317
1035253	A_24_P321068	SLC31A1	1317
1035911	A_24_P264943	COMP	1311
1040114	A_23_P90436	COMP	1311
1045883	A_23_P375922	COL19A1	1310
1024334	CUST_11081_PI416261804	COL19A1	1310
1044038	A_23_P501010	COL17A1	1308
1043347	A_23_P52323	COL17A1	1308
1053021	A_23_P160318	COL16A1	1307
1056777	CUST_9288_PI416261804	COL16A1	1307
1057886	A_23_P112554	COL15A1	1306
1035775	A_24_P315120	COL15A1	1306
1031100	A_24_P90005	COL13A1	1305
1055751	A_23_P1331	COL13A1	1305
1050831	A_23_P214144	COL10A1	1300
1022777	CUST_12176_PI416261804	COL10A1	1300
1045436	A_23_P40108	COL9A3	1299
1016519	CUST_202_PI416408490	COL9A3	1299
1023977	CUST_10961_PI416261804	COL9A3	1299
1043956	A_23_P45786	COL9A2	1298
1024098	CUST_10863_PI416261804	COL9A2	1298
1017542	CUST_79_PI417507815	COL9A1	1297
1033826	A_24_P365975	COL8A2	1296
1020446	CUST_13605_PI416261804	COL8A2	1296
1054724	A_23_P144071	COL7A1	1294
1047418	A_23_P33196	COL5A2	1290
1058127	A_23_P10391	COL5A2	1290
1027638	A_32_P218734	COL5A2	1290
1050538	A_23_P217379	COL4A6	1288
1010698	CUST_6493_PI416261804	COL4A6	1288
1049339	A_23_P254522	COL4A4	1286
1023106	CUST_12015_PI416261804	COL4A4	1286
1034935	A_24_P308469	COL4A3	1285
1051286	A_23_P205031	COL4A2	1284
1056602	CUST_9239_PI416261804	COL4A2	1284
1042368	A_23_P65240	COL4A1	1282
1031526	A_24_P68342	COL4A1	1282
1030108	A_24_P935491	COL3A1	1281
1054562	A_23_P142533	COL3A1	1281
1033052	A_24_P402242	COL3A1	1281
1044063	A_23_P500464	COL2A1	1280
1018691	CUST_15505_PI416261804	COL2A1	1280
1035414	A_24_P277934	COL1A2	1278
1035902	A_24_P265274	COL1A2	1278
1019799	CUST_1441_PI416379584	COL1A1	1277
1020629	CUST_1397_PI416573500	COL1A1	1277
1045355	A_23_P390700	CNTN1	1272
1023860	CUST_11199_PI416261804	CNTN1	1272
1021166	CUST_13107_PI416261804	CNTF	1270
1048612	A_23_P310931	CNR2	1269
1018304	CUST_16336_PI416261804	CNR2	1269
1054757	A_23_P138168	CNN3	1266
1012008	CUST_5675_PI416261804	CNN1	1264
1022969	CUST_12122_PI416261804	PLK3	1263
1019660	CUST_150_PI416379584	CNGA2	1260
1016644	CUST_192_PI416408490	CNGA2	1260
1019529	CUST_145_PI416573500	CNGA2	1260
1053173	A_23_P158976	ABCC2	1244
1043497	A_23_P44569	ABCC2	1244
1019838	CUST_14376_PI416261804	LTB4R	1241
1038675	A_24_P137461	CPN2	1370
1056485	A_23_P121030	CPN2	1370
1039992	A_23_P91954	ACKR2	1238
1021234	CUST_13516_PI416261804	ACKR2	1238
1041704	A_23_P69012	CCR8	1237
1022080	CUST_12770_PI416261804	CCR8	1237
1047129	A_23_P343398	CCR7	1236
1021041	CUST_13329_PI416261804	CCR7	1236
1036261	A_24_P234921	CCR6	1235
1020508	CUST_13492_PI416261804	CCR6	1235
1020513	CUST_13489_PI416261804	CCR6	1235
1019113	CUST_15546_PI416261804	CCR5	1234
1041401	A_23_P72989	CCR4	1233
1033783	A_24_P367481	CCR3	1232
1038001	A_24_P148717	CCR1	1230
1042117	A_23_P6849	CCR1	1230
1054135	A_23_P151778	CMA1	1215
1020811	CUST_14261_PI416261804	CMA1	1215
1056726	A_23_P118544	CLTC	1213
1055281	CUST_9107_PI416261804	CLTC	1213
1042237	A_23_P60610	CLTB	1212
1057491	CUST_9320_PI416261804	CLTB	1212
1043136	A_23_P50241	CLPTM1	1209
1024042	CUST_10906_PI416261804	CLPTM1	1209
1041034	A_23_P8142	CLPS	1208
1010610	CUST_6858_PI416261804	CLPS	1208
1056512	A_23_P127995	CLNS1A	1207
1024239	CUST_10613_PI416261804	CLNS1A	1207
1057562	A_23_P117286	CLN5	1203
1035507	A_24_P270357	CLN5	1203
1033182	A_24_P38815	TPP1	1200
1019574	CUST_14459_PI416261804	TPP1	1200
1047976	A_23_P30884	CLIC1	1192
1020470	CUST_13589_PI416261804	CLIC1	1192
1037115	A_24_P224966	CLCNKB	1188
1035098	A_24_P302374	CLCN6	1185
1017310	CUST_182_PI416408490	CLCN6	1185
1059083	CUST_742_PI416573500	CLCN6	1185
1012307	CUST_770_PI416379584	CLCN6	1185
1058942	CUST_743_PI416573500	CLCN6	1185
1049947	A_23_P217741	CLCN4	1183
1017344	CUST_180_PI416408490	CLCN4	1183
1020978	CUST_13383_PI416261804	CLCN4	1183
1055780	A_23_P132845	CLCN2	1181
1020046	CUST_14615_PI416261804	CLCN2	1181
1042309	A_23_P59772	CLCN1	1180
1018972	CUST_15250_PI416261804	CLCN1	1180
1058455	A_23_P101683	CLC	1178
1011333	CUST_7656_PI416261804	CLC	1178
1032671	A_24_P63950	AP1S1	1174
1053650	A_23_P157404	AP1S1	1174
1041856	A_23_P71727	CKS2	1164
1058737	CUST_7595_PI416261804	CKS2	1164
1042526	A_23_P58521	ERCC8	1161
1014803	CUST_352_PI417507815	ERCC8	1161
1043130	A_23_P50250	CKM	1158
1018383	CUST_15885_PI416261804	CKM	1158
1043042	A_23_P56249	TBCB	1155
1023470	CUST_11705_PI416261804	TBCB	1155
1054723	A_23_P144096	CISH	1154
1029727	A_24_P97465	CISH	1154
1031830	A_24_P61537	CKB	1152
1049635	A_23_P25674	CKB	1152
1043876	A_23_P46748	CHUK	1147
1020331	CUST_14336_PI416261804	CHUK	1147
1048861	A_23_P304279	CHRNE	1145
1021551	CUST_13235_PI416261804	CHRNE	1145
1043726	A_23_P430558	CHRND	1144
1017049	CUST_172_PI416408490	CHRND	1144
1021389	CUST_12918_PI416261804	CHRND	1144
1051108	A_23_P207106	CHRNB1	1140
1036110	A_24_P27627	CHRNB1	1140
1039714	A_23_P88691	CHRNA5	1138
1018419	CUST_15812_PI416261804	CHRNA5	1138
1017941	CUST_167_PI416408490	CHRNA5	1138
1050736	A_23_P210395	CHRNA4	1137
1018739	CUST_15469_PI416261804	CHRNA4	1137
1017486	CUST_166_PI416408490	CHRNA4	1137
1049380	A_23_P253911	CHRNA3	1136
1020175	CUST_14009_PI416261804	CHRNA3	1136
1017716	CUST_165_PI416408490	CHRNA3	1136
1049684	A_23_P251443	CHRNA2	1135
1025233	CUST_1_PI417511553	CHRNA2	1135
1040079	A_23_P90888	CHRNA1	1134
1019779	CUST_14430_PI416261804	CHRNA1	1134
1024985	CUST_1028_PI416573500	CHRM5	1133
1057065	A_23_P117873	CHRM5	1133
1018244	CUST_164_PI416408490	CHRM5	1133
1011351	CUST_5957_PI416261804	LYST	1130
1018552	CUST_161_PI416408490	CHRM1	1128
1033255	A_24_P415615	CHRM1	1128
1040777	A_23_P79482	CHN1	1123
1043928	A_23_P46118	CHML	1122
1031429	A_24_P712350	CHML	1122
1024479	CUST_1056_PI416573500	CHM	1121
1057974	A_23_P11144	CHM	1121
1049780	A_23_P22548	CHM	1121
1056249	A_23_P126278	CHIT1	1118
1023588	CUST_11287_PI416261804	CHIT1	1118
1054797	A_23_P137665	CHI3L1	1116
1036541	A_24_P274111	CHI3L1	1116
1045674	A_23_P382584	CHGB	1114
1042972	A_23_P57155	CHGB	1114
